listing_id,title,location_raw,transaction_raw,transaction_category,property_type,price_raw,modified_date_list,listing_url,scraped_at,surface_area,price,currency,price_type,description,region,city,locality,inserted_date,modified_date,contact_phone,photo_count,rooms_raw,bedrooms,has_air_conditioning,has_heating,has_elevator,has_pool,has_garage,has_garden,price_per_m2
3447444,Appartt s2 au centre vil,Bab Bhar,Vente,SALE,App. 2 pièc,150 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3447444&titre=Appartt s2 au centre ville,2026-01-31T21:08:59.359228+00:00,60.0,150000.0,TND,TOTAL,"la méditerranée immobilière vous propose à la vente un appartement s2 à retaper situé dans un quartier proche de toutes les commodités au 3éme étage  il se compose d'un salon deux chambres à coucher avec balcon une cuisine, et une salle d'eau",Tunis,Bab Bhar,Bab Bhar,23/01/2026,28/01/2026,,4,,,False,False,False,False,False,False,2500.0
3410918,Joli appartement s plus,Cite Ennasr 1,Vente,SALE,App. 3 pièc,340 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3410918&titre=Joli appartement s plus 2 à ennasr,2026-01-31T21:08:59.967289+00:00,110.0,340000.0,TND,TOTAL,"l'agence l'avenir vous propose un joli appartement s+2 au 2éme étage à ennaser qui se compose de; - deux chambres - un salon - une cuisine - salle de bain - un sechoir - un balcon c'est un  bel emplacement et bonne orientation, pour plus des renseignements contactez nous su les n 70823176 98280035 52584047",Ariana,Cite Ennasr 1,Cite Ennasr 1,01/07/2025,28/01/2026,+216 98 280 035,5,s+2,2.0,False,False,False,False,False,False,3090.91
3448128,Studio ezzahra ville rdc,Ezzahra,Location,RENT,App. 1 pièc,400,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448128&titre=Studio ezzahra ville rdc,2026-01-31T21:09:00.685813+00:00,36.0,400.0,TND,TOTAL,à louer studio s+1 à ezzahra avenue habib thameur l'une des plus belles avenue dans une très belle zone résidentielle à côté de la mer et près du centre-ville au rez-de-chaussée avec un jardin il est composé d'un salon plus kitchenette plus salle de bain plus chambre à coucher contactez le 22043005,Ben arous,Ezzahra,Ezzahra,28/01/2026,28/01/2026,,4,s+1,1.0,False,False,False,False,False,True,11.11
3441824,Villa à el ghazela,Cite El Ghazala,Vente,SALE,Maisons,720 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441824&titre=Villa à el ghazela,2026-01-31T21:09:01.416093+00:00,477.0,720000.0,TND,TOTAL,"lagence lavenir vous propose une magnifique villa style américain, avec titre foncier individuel, située dans un quartier résidentiel très recherché à el ghazela. superficie terrain : 477 m² surface couverte : 250 m² composition : grand salon lumineux salle à manger conviviale cuisine fonctionnelle salle deau avec douche 4 chambres à coucher salle de bain extérieur : jardin tout autour de la villa belle véranda entrée pour 2 voitures équipements : chauffage central climatiseurs installés atouts : excellent emplacement bonne orientation quartier calme et résidentiel prix : 720 000 dt pour plus dinformations ou une visite : 52584047   98280035   70823176",Ariana,Cite El Ghazala 1,Cite El Ghazala 1,19/12/2025,28/01/2026,+216 98 280 035,4,,,True,True,False,False,False,True,1509.43
3446213,Appartement s3 à la souk,La Soukra,Location,RENT,App. 4 pièc,1 250,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446213&titre=Appartement s3 à la soukra,2026-01-31T21:09:02.242898+00:00,,1250.0,TND,TOTAL,"disponible fin janvier 2026. a louer appartement s+3 (vide) à la soukra . a louer appartement s+3 (vide) à la soukra, au 1 ér étage d'une résidence sans ascenseur, vêtu de marbre blanc, composé d'un couloir, un salon spacieux sans balcon,une salle d'eau douche invités, une cuisine équipée meublée (four, plaque,hotte) avec séchoir, 3 chambres. 2 des chambres sont avec dressings. l'appartement est doté du chauffage centrale ,de climatiseurs ,une place de parking exterieure non privative mais dans la residence est à disposit . loyer  : 1250 tnd/ mois(vide) y compris syndic. pour plus de renseignement appelez au  52 37 45 36.",Ariana,La Soukra,La Soukra,14/01/2026,28/01/2026,+216 52 374 536,5,s+3,3.0,True,True,True,False,False,False,
3448127,Lot tout pret de cnam le bard,Bouchoucha,Terrain,SALE,Terrain nu,405 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448127&titre=Lot tout pret de cnam le bardo,2026-01-31T21:09:02.916832+00:00,271.0,405000.0,TND,TOTAL,votre agence vous propose a la vente un lot de terrain a quelque minute de cnam bardo lot de 271 m2 quartier top prix 1500 le m2 pour visite au plus dinfo veuiller contacter notre agence au 23129111/53129064/31517395 commission dachat requis et curieux sabstenir svp merci,Tunis,Bouchoucha,Bouchoucha,28/01/2026,28/01/2026,23129111,0,,,False,False,False,False,False,False,1494.46
3446210,Un s1 luxueux neuf  aux,Jardins de Cart,Location,RENT,App. 2 pièc,1 400,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446210&titre=Un s1 luxueux neuf  aux jardins de carthage,2026-01-31T21:09:03.542214+00:00,1.0,1400.0,TND,TOTAL,"en exclusivité. dary immo met à la location un appartement neuf luxueux s+1(vide) aux jardins de carthage. a louer un appartement luxueux neuf s+1(vide) jamais habité, dans une résidence de très haut standing aux jardins de carthage.lappartement est composé d'un salon donnant sur un balcon donnant sur une vue degagée ,d'une cuisine équipée (plaque, hotte, four) , d'une salle d'eau douche ,1 chambre à coucher avec placard, l'appartement est doté du chauffage centrale et de climatisation centrale, dalarme, une place de parking sous sol est à disposition . . loyer : 1400 dt /mois. pour plus de renseignement appelez au 52 37 45 36 .",Tunis,Jardins de Carthage,Jardins de Carthage,14/01/2026,28/01/2026,+216 52 374 536,5,s+1,1.0,True,True,False,False,False,True,1400.0
3448126,Lot de terrain pret de cnam b,La Mannouba,Terrain,SALE,Terrain nu,405 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448126&titre=Lot de terrain pret de cnam bardo,2026-01-31T21:09:04.276827+00:00,271.0,405000.0,TND,TOTAL,votre agence vous propose a la vente un lot de terrain a quelque minute de cnam bardo lot de 271 m2 quartier top prix 1500 le m2 pour visite au plus dinfo veuiller contacter notre agence au 23129111/53129064/31517395 commission dachat requis et curieux sabstenir svp merci,Manouba,La Mannouba,La Mannouba,28/01/2026,28/01/2026,23129111,0,,,False,False,False,False,False,False,1494.46
3448125,Opportunité de terrain d,Sidi Daoud,Terrain,SALE,Terrain nu,1 240 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448125&titre=Opportunité de terrain de 1032 mètre carré,2026-01-31T21:09:04.927025+00:00,1.0,1240000.0,TND,TOTAL,a vendre un parcelle de terrain 1032 m² titre foncier urbaine individuel r+2 situé côte carrefour la marsa a 400 m sur la route de la marsa. prix : 1240 md tél : 99.307.890,Tunis,Sidi Daoud,Sidi Daoud,28/01/2026,28/01/2026,+216 99 307 890,1,,,False,False,False,False,False,False,1240000.0
3436547,Immeuble shoek à mje,Mejez El Bab,Vente,SALE,App. 5 pièc,440 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3436547&titre=Immeuble shoek à mjez el bab,2026-01-31T21:09:06.188350+00:00,650.0,440000.0,TND,TOTAL,"un immeuble sur un terrain de 800 m² situé dans un bon quartier à mjez el bab . au rdc, on trouve un salon , une cuisine, 3 chambres et une salle de bain.  au 1ére étage, on a de méme un salon, une cuisine , 3 chambres et une salle de bain. a l'extérieur, on a un jardin et une terrasse . pour tous les renseignements contacter l'agent sur le 58640720  .",Beja,Mejez El Bab,Mejez El Bab,20/11/2025,28/01/2026,+216 50 670 440,5,,,False,False,False,False,False,True,676.92
3448124,Lot commercial a manouba,La Mannouba,Terrain,SALE,Terrain nu,450 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448124&titre=Lot commercial a manouba,2026-01-31T21:09:06.890546+00:00,300.0,450000.0,TND,TOTAL,votre agence vous propose a la vente un lot de 300 m2 sur route principal prix 1500 le m2 pour plus dinfo veuillez nous contacter au 23129111/53129064/31517395 nb commission dachat requis visite sur rdv curieux s abstenir svp merci,Manouba,La Mannouba,La Mannouba,28/01/2026,28/01/2026,23129111,0,,,False,False,False,False,False,False,1500.0
3440082,Appartement luxueux neuf,El Menzah 9,Location,RENT,App. 2 pièc,1 500,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3440082&titre=Appartement luxueux neuf s1 à el menzah9c,2026-01-31T21:09:07.601049+00:00,,1500.0,TND,TOTAL,"en exclusivité. daryimmo met à la location un appartement neuf luxueux s+1(vide) 9c. a louer un appartement luxueux neuf s+1(vide) jamais habité, dans une résidence de très haut standing.lappartement est composé d'un salon donnant sur un balcon donnant sur une vue degagée ,d'une cuisine équipée (plaque, hotte, four) , d'une salle d'eau douche ,1 chambre à coucher avec placard, l'appartement est doté du chauffage centrale et de climatisation centrale, dalarme, une place de parking sous sol est à disposition . . loyer : 1500 dt . pour plus de renseignement appelez au 52 37 45 36 .",Tunis,El Menzah 9,El Menzah 9,09/12/2025,28/01/2026,+216 52 374 536,1,s+1,1.0,True,True,False,False,False,False,
3229259,Terrain pour villa a ne pas r,Hammam Sousse,Terrain,SALE,Terrain nu,675 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3229259&titre=Terrain pour villa a ne pas raté,2026-01-31T21:09:08.340492+00:00,540.0,675000.0,TND,TOTAL,a vendre terrain nu pour villa double façade zone 114 a hammam sousse surface 540 m² vocation r + 2 zone aménager titre foncier,Sousse,Hammam Sousse,Hammam Sousse,17/07/2023,28/01/2026,23404967,0,,,False,False,False,False,False,False,1250.0
3345140,Rez de chaussée à 2,Cite Presidenti,Location,RENT,App. 3 pièc,1 500,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3345140&titre=Rez de chaussée à 2 pas de la plage,2026-01-31T21:09:09.013105+00:00,150.0,1500.0,TND,TOTAL,"rez de chaussée s+2 sans meubles situé à 2 pas de la plage du côté de jazz café el kantaoui mis à la location. composé d'un salon , salle à manger , 2 chambres avec dressings , salles d'eau avec cabine douche ,cuisine agencée ,chauffage central et climatisation par split terrasses ,jardin ,entrée de voitures  , salle d'eau extérieure .prix demandé  1500 dt .infos et visite contactez l'immobilière du lac h-sousse au +216 73 370 942 où +216 99 904 113 et +216 23 713 406.",Sousse,Cite Presidentielle,Cite Presidentielle,14/09/2024,28/01/2026,+216 99 904 113,5,s+2,2.0,True,True,False,False,False,True,10.0
3277826,Terrain à 800 m de h,Cite Chragui,Terrain,SALE,Terrain agr,510 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3277826&titre=Terrain à 800 m de hôpital kalàa sghira,2026-01-31T21:09:09.855831+00:00,3.0,510000.0,TND,TOTAL,"d'une superficie de 3403 m² terrain actuellement agricole  situé à 800 m de l'hôpital de kalàa sghira et à environ 1,800 km du rond point shoes centre terrain situé à chragui et   à 100 m de la rte ceinture  terrain mis à la vente au prix de 150 dt le m² infos et visite s'adresser à l'immobilière du lac h sousse au +216 73 370 942 où +216 99 904 113 et +216 23 713 406",Sousse,Cite Chragui,Cite Chragui,28/12/2023,28/01/2026,+216 99 904 113,2,,,False,False,False,False,False,False,170000.0
3144167,Appartement haut standing a n,Sahloul,Vente,SALE,App. 2 pièc,350 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3144167&titre=Appartement haut standing a ne pas raté,2026-01-31T21:09:10.486238+00:00,100.0,350000.0,TND,TOTAL,a vendre appartement haut standing pour famille a sahloul 4 surface 100 m² composé 02 chambres salon cuisine équiper salle de bain terrasse titre foncier,Sousse,Sahloul,Sahloul,12/10/2022,28/01/2026,23404967,0,,,False,False,False,False,False,False,3500.0
3141910,Terrain pour villa,Hammam Sousse G,Terrain,SALE,Terrain nu,335 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3141910&titre=Terrain pour villa,2026-01-31T21:09:11.169311+00:00,270.0,335000.0,TND,TOTAL,a vendre terrain nu pour villa double façade ou un projet commerciale a hammam sousse zone 114 surface 270 m² vocation r + 2 zone aménager titre foncier,Sousse,Hammam Sousse Gharbi,Hammam Sousse Gharbi,04/10/2022,28/01/2026,23404967,0,,,False,False,False,False,False,False,1240.74
3414233,Spacieux local à khé,Khezama Ouest,Location,RENT,Surfaces,4 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3414233&titre=Spacieux local à khézama ouest,2026-01-31T21:09:11.917492+00:00,219.0,4000.0,TND,TOTAL,"local open d'une superficie de 219 m² couverts ,  plus 55 m² non couverts situé au rez chaussée convient ttes activités commerciales , local mis à la location au prix de 4000 dt par mois ,plus pas de porte selon l'activité . infos et visite s'adresser à l'immobilière du lac h-sousse au +216 73 370 942 où +216 99 904 113 et +216 23 713 406.",Sousse,Khezama Ouest,Khezama Ouest,16/07/2025,28/01/2026,+216 99 904 113,4,,,False,False,False,False,False,False,18.26
3433516,S1 hst  au rdc,Bou Mhel,Location,RENT,App. 1 pièc,750,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3433516&titre=S1 hst  au rdc,2026-01-31T21:09:12.605888+00:00,70.0,750.0,TND,TOTAL,"a louer à boumhel bassatine , un appartement s+1 au rez de chaussée dune résidence composé dun salon , une cuisine ouverte sur le salon , une chambre à coucher avec un grand dressing et une salle de bain avec douche . chauffage central disponible.",Ben arous,Bou Mhel,Bou Mhel,04/11/2025,28/01/2026,27755048,4,s+1,1.0,False,True,False,False,False,False,10.71
3448122,A  appartement s3 ref456,Cite Afh,Location,RENT,App. 1 pièc,1 500,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448122&titre=A  appartement s3 ref456a,2026-01-31T21:09:13.256288+00:00,120.0,1500.0,TND,TOTAL,à louer appartement s3 spacieux de 120 m² situé au 2? étage avec accès par escalier dans une résidence calme et sécurisée à cité wafa afh2. il se compose d?une suite parentale de deux chambres à coucher d?une salle d?eau et d?un balcon. ? pour plus d?informations ou pour fixer une visite 55 319 408 / 90 071 042 3 pieces.,Nabeul,Cite Afh,Cite Afh,28/01/2026,28/01/2026,,5,,,False,False,False,False,False,False,12.5
3448123,Occasion rare prix sacrifier,La Mannouba,Terrain,SALE,Terrain nu,400 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448123&titre=Occasion rare prix sacrifier,2026-01-31T21:09:13.946893+00:00,831.0,400000.0,TND,TOTAL,votre agence vous propose une opportunité a saisir a bourj el amri pour les chasseur des affaire d investissement un lot de terrain de 831 m2 lotissement avec entré clouturé lot borné prix sacrifier a 40 dt seulement le m2 payement au comptant seulement pour visite ou plus dinfo veuillez nous contacter au 23129111/53129064 curieux sabstenir svp,Manouba,La Mannouba,La Mannouba,28/01/2026,28/01/2026,23129111,0,,,False,False,False,False,False,False,481.35
3446203,S1 meuble à mourouj 6,El Mourouj,Location,RENT,App. 1 pièc,1 300,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446203&titre=S1 meuble à mourouj 6,2026-01-31T21:09:14.662783+00:00,60.0,1300.0,TND,TOTAL,"a louer à mourouj 6, un appartement s+1 meublé neuf jamais habité, composé dun salon avec balcon, une cuisine équipée, une chambre à coucher avec un grand dressing et une salle de bain avec cabine de douche.chauffage central et deux climatiseurs sont disponibles.",Ben arous,El Mourouj,El Mourouj,14/01/2026,28/01/2026,27755048,5,s+1,1.0,True,True,False,False,False,False,21.67
3447370,Villa avec pisine à slim,Soliman,Vente,SALE,Maisons,375 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3447370&titre=Villa avec pisine à slimane echatt terrain 450m,2026-01-31T21:09:15.401061+00:00,450.0,375000.0,TND,TOTAL,"à vendre à slimane echatt  très belle maison pieds dans leau à vendre une magnifique maison de plain-pied, bâtie sur un terrain de 450 m², située en première position sur la plage. la maison se compose de : un grand salon lumineux avec cuisine ouverte, une chambre à coucher, une salle de bain. la propriété bénéficie dun emplacement exceptionnel, donnant sur deux rues et faisant angle, offrant ainsi une excellente orientation et une grande intimité. à lextérieur, vous profiterez dun grand jardin soigneusement aménagé avec une piscine, idéal pour les moments de détente en famille ou entre amis. emplacement rare et très recherché accès direct à la plage",Nabeul,Soliman,Soliman,22/01/2026,28/01/2026,27755048,4,,,False,False,False,True,False,True,833.33
3376477,Etage de villa beïda,Mornaguia,Vente,SALE,App. 2 pièc,130 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3376477&titre=Etage de villa beïda à mornaguia,2026-01-31T21:09:16.199106+00:00,125.0,130000.0,TND,TOTAL,"un 2 éme étage de villa avec une entrée commune situé dans un bon quartier à mornaguia. a l'entrée, on a un salon, une cuisine, 2 chambres et une salle de bain. pour tous les renseignements, contacter l'agent sur le 58640720.",Manouba,Mornaguia,Mornaguia,20/01/2025,28/01/2026,+216 50 670 440,5,,,False,False,False,False,False,False,1040.0
3411918,Lot clôturé 800m sur l'a,Kalaa Essghira,Terrain,SALE,Terrain agr,216 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3411918&titre=Lot clôturé 800m sur l,2026-01-31T21:09:16.988114+00:00,800.0,216000.0,TND,TOTAL,#très bon offre d'investissement #la sté akariet sarraj #agence #immobilière (#agrée) propose #a vendre #terrain #clôturé (#800m²) sur #l'autoroute #kalaa seghira #disponible #l'eau /#éléctricité #planté (#12)#arbres oliviers /#studio (#s+1) #documents fournis : #titre individeul #prix :#270dt/m² (#négociable) #vente#terrain#agenceimmobilière#a karietsarraj #27.457.153 ou #98.740.165 ou #73.274.601,Sousse,Kalaa Essghira,Kalaa Essghira,05/07/2025,28/01/2026,27457153,5,s+1,1.0,False,False,False,False,False,False,270.0
3436142,Terrain villa baruff,Bab Bhar,Terrain,SALE,Terrain nu,220 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3436142&titre=Terrain villa baruffi à tunis,2026-01-31T21:09:17.764932+00:00,180.0,220000.0,TND,TOTAL,une villa à démolir sur un terrain d'une superficie de 180 m² situé à tunis. pour plus de renseignement contacter lagent sur le 56370640.,Tunis,Bab Bhar,Bab Bhar,18/11/2025,28/01/2026,+216 50 670 440,4,,,False,False,False,False,False,False,1222.22
3421368,Ariana cite el mostakbal,Riadh Landlous,Vente,SALE,Maisons,750 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3421368&titre=Ariana cite el mostakbal escale vnt villa,2026-01-31T21:09:18.549898+00:00,375.0,750000.0,TND,TOTAL,"#ariana-cite el mostakbal, vente dune maison ( rdc + duplex) ketata.immo,  vous propose à la vente à #ariana-cité el mostabal escale, une maison  compose dun rdc  et un duplex à létage sur un terrain de 375 m2. couvert : rdc  s+3 (150 m2) et duplex  s+2 (1er niveau : 70 m2, 2ème niveau : 70 m2) entrée indépendantes (avec des compteurs indépendants). duplex moderne, cuisine bien agencée avec des équipements de marque. le rdc nécessite quelques travaux de rénovation un abri qui peut abriter jusquà 3 voitures titre foncier individuel proche de l'hôpital mahmoud matri, du pôle technologique la ghazelle, pour visite,  veuillez contacter notre courtier en immobilier mr ketata chafik au tél / whatsapp : +216 56168017",Ariana,Riadh Landlous,Riadh Landlous,24/08/2025,28/01/2026,56168017,5,s+3,3.0,False,False,False,False,False,False,2000.0
3425324,Terrain clôturé titré 30,Hammam Sousse,Terrain,SALE,Terrain agr,110 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3425324&titre=Terrain clôturé titré 300m à hamada hammam sousse,2026-01-31T21:09:19.386141+00:00,300.0,110000.0,TND,TOTAL,"#offre #la sté akariet sarraj propose #a vendre #terrain #clôturé #titré (#300m²)#hamada #hammam sousse #prix raisonnable : #110,000md (#un peux négociable) infos ligne : #98.740.165 ou #27.457.153 ou #73.274.601",Sousse,Hammam Sousse,Hammam Sousse,16/09/2025,28/01/2026,27457153,5,,,False,False,False,False,False,False,366.67
3448120,S3 a cité al amal,La Mannouba,Vente,SALE,App. 4 pièc,180 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448120&titre=S3 a cité al amal,2026-01-31T21:09:20.180337+00:00,111.0,180000.0,TND,TOTAL,votre agence vous propose a la vente apprt salon trois chambres a coucher salle de bain cuisine 2éme étage prix 180md pour visite ou plus dinfo veuiller nous contacter au 23129111/53129064/53517395 nb commission dachat requis curieux sabstenir svp merci,Manouba,La Mannouba,La Mannouba,28/01/2026,28/01/2026,23129111,0,,,False,False,False,False,False,False,1621.62
3448119,Occasion on or de 948 mè,Sidi Daoud,Terrain,SALE,Terrain nu,1 230 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448119&titre=Occasion on or de 948 mètre carré,2026-01-31T21:09:20.801890+00:00,948.0,1230000.0,TND,TOTAL,a vendre un parcelle de terrain 948 m² titre foncier urbaine indivi r+2 situé derrière carrfour la marsa a 80 m sur la route principale prix : 1230 md tél : 99.307.890,Tunis,Sidi Daoud,Sidi Daoud,28/01/2026,28/01/2026,+216 99 307 890,1,,,False,False,False,False,False,False,1297.47
3430452,Appartement mourouj5,El Mourouj,Vente,SALE,App. 3 pièc,130 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3430452&titre=Appartement mourouj5,2026-01-31T21:09:22.209981+00:00,80.0,130000.0,TND,TOTAL,"lagence immobilière gharbi met en vente un très joli appartement à mourouj 5 il est composé comme suit: 90m² *salon *2chambres a couchée *cuisine avec séchoir *salle de bain *couloir * place de parking appartement prés de tte commodité pour plus dinformation contactez: 23658227 /23825899 n.b: visite sur rdv, et le frais de visite 10 dt",Ben arous,El Mourouj,El Mourouj,15/10/2025,28/01/2026,23825899,5,,,False,False,False,False,False,False,1625.0
3425858,Cv rue iran vnt s3 rénov,Hedi Chaker,Vente,SALE,App. 4 pièc,165 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3425858&titre=Cv rue iran vnt s3 rénové,2026-01-31T21:09:22.963832+00:00,90.0,165000.0,TND,TOTAL,"lafayette, vente d'un s+3, pour investissement, près mohamed v, et des universités libres comme ult, université centrale, et à quelques mètre du siège du groupe chimique. notre agence  vous propose à la   vente  un  s3 retapé de 90 m2 (84 m2 net au titre), au deuxième (02)  étage   sans ascenseur. appartement bien orienté, très bien ensoleillé, dans une petite résidence en r+3 avec 6 appartements seulement bien entretenue. très bon apport locatif. titre bleu pour plus d'info veuillez contacter le courtier  en immobilier mr ketata chafik au tel &   whatsapp : + 216 56 16 80 17.",Tunis,Hedi Chaker,Hedi Chaker,19/09/2025,28/01/2026,56168017,5,s+3,3.0,False,False,True,False,False,False,1833.33
3444572,Local en face métro mour,El Mourouj,Location,RENT,App. 3 pièc,1 200,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444572&titre=Local en face métro mourouj3,2026-01-31T21:09:23.725895+00:00,100.0,1200.0,TND,TOTAL,"l'agence immobilière gharbi met en location un bureau rdc à mourouj3 sur la route principale en face de l'arrêt du métro il est composé comme suit : un grand salle d'attente 2 chambres 1cuisines 1 salles de bain 2 balcons un grand bureau près de toutes commodités, sur la route principale en face du métro pour plus d'informations contactez : 23658227 - 23825899 n.b : visite sur rendez-vous et frais de visite est de 10dt",Ben arous,El Mourouj,El Mourouj,06/01/2026,28/01/2026,23825899,5,,,False,False,False,False,False,False,12.0
3444574,Bureau en face métro mou,El Mourouj,Location,RENT,App. 4 pièc,1 400,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444574&titre=Bureau en face métro mourouj3,2026-01-31T21:09:24.543019+00:00,110.0,1400.0,TND,TOTAL,"l'agence immobilière gharbi met en location un local commercial 1 étage à mourouj3 sur la route principale en face de l'arrêt du métro il est composé comme suit : un grand salle d'attente 3chambres 1cuisines 1 salles de bain 2 balcons un grand bureau près de toutes commodités, sur la route principale en face du métro pour plus d'informations contactez : 23658227 - 23825899 n.b : visite sur rendez-vous et frais de visite est de 10dt",Ben arous,El Mourouj,El Mourouj,06/01/2026,28/01/2026,23825899,5,,,False,False,False,False,False,False,12.73
3443673,Maison r1 avec rez comme,Ben Arous,Vente,SALE,Maisons,620 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3443673&titre=Maison r1 avec rez commercial a ben arous,2026-01-31T21:09:25.752363+00:00,135.0,620000.0,TND,TOTAL,"maxula immobiliere vous propose à la vente un petit immeuble en r+1 avec rez-de-chaussée commercial et au premier étage un appartement s+3 denviron 110m², idéalement situé en plein centre de ben arous, sur la très recherchée avenue du 14 janvier 2011, faisant directement face à la mosquée al shifa. le bien est édifié sur un terrain de 135m² disposant dun titre foncier individuel. le bien se compose au rez-de-chaussée de : 2 locaux commerciaux indépendants actuellement loués et générant environ 2000 tnd de loyer. au premier étage un appartement s+3 de 110m² qui se compose de : un vaste salon. une spacieuse cuisine équipée (plaque, hotte et four) et des rangements. 3 chambres à coucher dont une avec accès à un séchoir en puit de lumière. une salle de douche. une toilette séparée. lappartement est équipé du chauffage central et le toit est accessible par escaliers (possibilité de bâtir un 2ème étage). le prix est de 620 000 tnd. pour plus de renseignements, n'hésitez pas à nous contacter : +21628808309.",Ben arous,Ben Arous,Ben Arous,30/12/2025,28/01/2026,+216 97 446 348,5,s+3,3.0,False,True,False,False,False,False,4592.59
3438351,Cun loc cabinet médical,Zone urbaine no,Location,RENT,App. 2 pièc,1 300,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3438351&titre=Cun loc cabinet médical  ref td2312,2026-01-31T21:09:26.409715+00:00,50.0,1300.0,TND,TOTAL,"ketata.immo, met en location  à  #c.u.n, dans un centre médical le coral, près de  clinique carthagène, un cabinet médical, au quatrième (04) étage avec double ascenseur. le cabinet est composé dune petite salle dattente et un bureau de consultation médecin (avec sde privé) lumineux. climatisation, chauffage. immeuble sécurisé, double ascenseur. place de parking au sous-sol loyer : 1300 dt/mois. conditions : 1 mois de loyer, 1 mois de caution, 1 mois frais agence. pas de dentiste, nutritioniste, et orthophoniste sabstenir svp pour plus d'info veuillez le conseiller en immobilier mr ketata chafik au tél &  whatsapp : +216 56 16 80 17",Tunis,Zone urbaine nord,Zone urbaine nord,29/11/2025,28/01/2026,56168017,5,,,True,True,True,False,False,False,26.0
3439102,Borj touil loc villa,Borj Touil,Location,RENT,App. 5 pièc,1 000,28/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439102&titre=Borj touil loc villa,2026-01-31T21:09:27.159064+00:00,200.0,1000.0,TND,TOTAL,"#borj touil, location dune villa plain pied ketata immo, vous propose à la location à #borj touil,  une  villa plain pied, composé dun  s+4. pas de gaz de ville, pas de chauffage centrale. location seulement pour habitation, pas de garderie scolaire loyer : 1000 dt conditions : 1 mois de loyer, 1 mois de caution, frais d'agence. pour visite veuillez contacter le conseiller en immobilier mr ketata chafik au 56168017",Ariana,Borj Touil,Borj Touil,03/12/2025,28/01/2026,56168017,5,s+4,4.0,False,True,False,False,False,False,5.0
